551.51,0.0035678,48.952
552.25,0.0035441,49.01
552.98,0.003607,48.857
553.71,0.0035974,48.88
554.44,0.0036432,48.77
555.18,0.0036589,48.733
555.91,0.0035896,48.899
556.64,0.0036935,48.651
557.37,0.0036842,48.673
558.11,0.0036234,48.818
558.84,0.0036405,48.777
559.57,0.0036539,48.745
560.3,0.0036744,48.696
561.04,0.0036262,48.811
561.77,0.0036145,48.839
562.5,0.0036265,48.81
563.23,0.0036453,48.765
563.96,0.0037374,48.549
564.7,0.003731,48.564
565.43,0.0035823,48.917
566.16,0.003497,49.126
566.89,0.0035779,48.927
567.63,0.0037037,48.627
568.36,0.0037717,48.469
569.09,0.0036626,48.724
569.82,0.0036653,48.718
570.56,0.0036849,48.672
571.29,0.0035955,48.885
572.02,0.0036945,48.649
572.75,0.0036909,48.657
573.49,0.0036607,48.729
574.22,0.0035422,49.014
574.95,0.0035513,48.992
575.68,0.0036183,48.83
576.42,0.0035942,48.888
577.15,0.003551,48.993
577.88,0.0035406,49.019
578.61,0.0035051,49.106
579.35,0.0034983,49.123
580.08,0.0035701,48.946
580.81,0.003633,48.795
581.54,0.0035596,48.972
582.28,0.0034777,49.174
583.01,0.0034429,49.262
583.74,0.003469,49.196
584.47,0.0034536,49.235
585.21,0.0036028,48.867
585.94,0.0035886,48.901
586.67,0.0035364,49.029
587.4,0.0036195,48.827
588.13,0.0036413,48.775
588.87,0.0036112,48.847
589.6,0.0034879,49.149
590.33,0.0033759,49.432
591.06,0.0033888,49.399
591.8,0.0034747,49.182
592.53,0.0034573,49.225
593.26,0.0033951,49.383
593.99,0.0033274,49.558
594.73,0.0033044,49.618
595.46,0.0034008,49.368
596.19,0.0035057,49.104
596.92,0.0035458,49.006
597.66,0.0034502,49.243
598.39,0.0034296,49.295
599.12,0.0035136,49.085
599.85,0.0035128,49.087
600.59,0.0033851,49.408
601.32,0.0033911,49.393
602.05,0.0034348,49.282
602.78,0.0034395,49.27
603.52,0.0034791,49.171
604.25,0.0036868,48.667
604.98,0.0036424,48.772
605.71,0.003572,48.942
606.45,0.0035745,48.936
607.18,0.0035725,48.94
607.91,0.0035817,48.918
608.64,0.0034879,49.149
609.38,0.0034773,49.175
610.11,0.0034734,49.185
610.84,0.0035814,48.919
611.57,0.0035821,48.917
612.3,0.0032972,49.637
613.04,0.0032873,49.663
613.77,0.0033453,49.511
614.5,0.0032766,49.691
615.23,0.0032302,49.815
615.97,0.0033674,49.454
616.7,0.0034175,49.326
617.43,0.0033819,49.417
618.16,0.0032608,49.734
618.9,0.0033089,49.606
619.63,0.0034425,49.262
620.36,0.0034818,49.164
621.09,0.0033831,49.414
621.83,0.003311,49.601
622.56,0.0033354,49.537
623.29,0.0033323,49.545
624.02,0.0033127,49.596
624.76,0.0032666,49.718
625.49,0.0033309,49.549
626.22,0.0033899,49.396
626.95,0.0034254,49.306
627.69,0.0033799,49.422
628.42,0.0033398,49.526
629.15,0.0032726,49.702
629.88,0.0032709,49.707
630.62,0.0033627,49.466
631.35,0.00343,49.294
632.08,0.0033043,49.618
632.81,0.0032019,49.892
633.54,0.0031763,49.962
634.28,0.0032714,49.705
635.01,0.0032955,49.642
635.74,0.0032131,49.862
636.47,0.0031814,49.948
637.21,0.0032501,49.762
637.94,0.0034162,49.329
638.67,0.0033997,49.371
639.4,0.003269,49.712
640.14,0.003347,49.507
640.87,0.0033763,49.431
641.6,0.0033282,49.556
642.33,0.0032699,49.709
643.07,0.003307,49.611
643.8,0.0032375,49.796
644.53,0.0032219,49.838
645.26,0.0032448,49.776
646,0.00331,49.603
646.73,0.0032656,49.721
