92.00, 0.00, 3798.00, 63.00, 51978.00, 8388607.00
103.00, 0.00, 3796.00, 63.00, 51969.00, 8388607.00
114.00, 0.00, 3798.00, 64.00, 51884.00, 8388607.00
125.00, 0.00, 3799.00, 63.00, 51721.00, 8388607.00
136.00, 0.00, 3795.00, 64.00, 51616.00, 8388607.00
147.00, 0.00, 3803.00, 64.00, 51683.00, 8388607.00
158.00, 0.00, 3795.00, 63.00, 51944.00, 8388607.00
169.00, 0.00, 3797.00, 64.00, 51839.00, 8388607.00
180.00, 0.00, 3799.00, 64.00, 51922.00, 8388607.00
187.00, 0.00, 3797.00, 62.00, 51972.00, 8388607.00
196.00, 0.00, 3801.00, 64.00, 51860.00, 8388607.00
207.00, 0.00, 3796.00, 63.00, 52033.00, 8388607.00
224.00, 0.00, 3803.00, 64.00, 51848.00, 8388607.00
234.00, 0.00, 3801.00, 63.00, 51641.00, 8388607.00
245.00, 0.00, 3799.00, 62.00, 51802.00, 8388607.00
256.00, 0.00, 3802.00, 64.00, 51887.00, 8388607.00
267.00, 0.00, 3797.00, 64.00, 51797.00, 8388607.00
278.00, 0.00, 3797.00, 64.00, 51918.00, 8388607.00
289.00, 0.00, 3797.00, 64.00, 51828.00, 8388607.00
300.00, 0.00, 3792.00, 64.00, 51853.00, 8388607.00
311.00, 0.00, 3801.00, 64.00, 51835.00, 8388607.00
322.00, 0.00, 3805.00, 66.00, 51544.00, 8388607.00
333.00, 0.00, 3794.00, 70.00, 51636.00, 8388607.00
338.00, 0.00, 3792.00, 70.00, 51829.00, 8388607.00
349.00, 0.00, 3779.00, 75.00, 52443.00, 8388607.00
366.00, 0.00, 3772.00, 78.00, 52208.00, 8388607.00
377.00, 0.00, 3760.00, 80.00, 52215.00, 8388607.00
388.00, 0.00, 3754.00, 85.00, 52462.00, 8388607.00
399.00, 0.00, 3740.00, 93.00, 52387.00, 8388607.00
410.00, 0.00, 3731.00, 99.00, 52317.00, 8388607.00
421.00, 0.00, 3725.00, 106.00, 52269.00, 8388607.00
431.00, 0.00, 3712.00, 111.00, 52368.00, 8388607.00
442.00, 0.00, 3707.00, 115.00, 52299.00, 8388607.00
453.00, 0.00, 3698.00, 123.00, 52798.00, 8388607.00
464.00, 0.00, 3676.00, 128.00, 52515.00, 8388607.00
475.00, 0.00, 3664.00, 138.00, 52218.00, 8388607.00
486.00, 0.00, 3648.00, 143.00, 52265.00, 8388607.00
491.00, 0.00, 3647.00, 145.00, 52130.00, 8388607.00
502.00, 0.00, 3648.00, 154.00, 52347.00, 8388607.00
519.00, 0.00, 3632.00, 160.00, 52203.00, 8388607.00
530.00, 0.00, 3622.00, 166.00, 52265.00, 8388607.00
541.00, 0.00, 3604.00, 172.00, 52741.00, 8388607.00
552.00, 0.00, 3591.00, 176.00, 52809.00, 8388607.00
563.00, 0.00, 3578.00, 181.00, 52347.00, 8388607.00
574.00, 0.00, 3568.00, 186.00, 52423.00, 8388607.00
585.00, 0.00, 3562.00, 192.00, 52587.00, 8388607.00
596.00, 0.00, 3553.00, 196.00, 52477.00, 8388607.00
607.00, 0.00, 3550.00, 204.00, 52604.00, 8388607.00
618.00, 0.00, 3536.00, 206.00, 52669.00, 8388607.00
628.00, 0.00, 3532.00, 208.00, 52471.00, 8388607.00
638.00, 0.00, 3521.00, 208.00, 52330.00, 8388607.00
644.00, 0.00, 3523.00, 212.00, 52498.00, 8388607.00
655.00, 0.00, 3519.00, 210.00, 52557.00, 8388607.00
672.00, 0.00, 3520.00, 213.00, 52442.00, 8388607.00
683.00, 0.00, 3518.00, 211.00, 52112.00, 8388607.00
694.00, 0.00, 3520.00, 214.00, 52029.00, 8388607.00
705.00, 0.00, 3522.00, 213.00, 52264.00, 8388607.00
716.00, 0.00, 3519.00, 211.00, 52487.00, 8388607.00
727.00, 0.00, 3520.00, 214.00, 52416.00, 8388607.00
738.00, 0.00, 3518.00, 213.00, 52184.00, 8388607.00
749.00, 0.00, 3519.00, 215.00, 52173.00, 8388607.00
760.00, 0.00, 3519.00, 213.00, 52309.00, 8388607.00
771.00, 0.00, 3521.00, 213.00, 52180.00, 8388607.00
782.00, 0.00, 3517.00, 213.00, 52185.00, 8388607.00
788.00, 0.00, 3517.00, 211.00, 52138.00, 8388607.00
798.00, 0.00, 3519.00, 211.00, 52231.00, 8388607.00
809.00, 0.00, 3521.00, 214.00, 52280.00, 8388607.00
825.00, 0.00, 3515.00, 214.00, 52205.00, 8388607.00
836.00, 0.00, 3519.00, 214.00, 52119.00, 8388607.00
847.00, 0.00, 3519.00, 214.00, 52079.00, 8388607.00
858.00, 0.00, 3515.00, 215.00, 51994.00, 8388607.00
869.00, 0.00, 3519.00, 213.00, 51961.00, 8388607.00
880.00, 0.00, 3519.00, 214.00, 52027.00, 8388607.00
891.00, 0.00, 3520.00, 212.00, 52271.00, 8388607.00
902.00, 0.00, 3516.00, 215.00, 52588.00, 8388607.00
913.00, 0.00, 3517.00, 213.00, 52506.00, 8388607.00
924.00, 0.00, 3515.00, 215.00, 52373.00, 8388607.00
935.00, 0.00, 3521.00, 215.00, 52389.00, 8388607.00
940.00, 0.00, 3519.00, 216.00, 52115.00, 8388607.00
951.00, 0.00, 3518.00, 213.00, 51985.00, 8388607.00
968.00, 0.00, 3520.00, 213.00, 52093.00, 8388607.00
979.00, 0.00, 3518.00, 213.00, 52159.00, 8388607.00
990.00, 0.00, 3517.00, 215.00, 52145.00, 8388607.00
1.00, 0.00, 3514.00, 214.00, 52256.00, 8388607.00
